155,관광펜션업,2017-02-17,,폐업,폐업,,26146,
156,관광펜션업,2018-05-08,,폐업,폐업,,25938,416.94
157,관광펜션업,2004-08-03,,폐업,폐업,250-803,,267.89
158,관광펜션업,2004-04-30,,폐업,폐업,250-852,,
159,관광펜션업,2007-06-27,,폐업,폐업,250-882,25111,
160,관광펜션업,2010-03-25,,폐업,폐업,250-833,,
161,관광펜션업,2012-06-27,,폐업,폐업,250-861,25161,191.5
162,관광펜션업,2006-04-17,,폐업,폐업,215-823,,752.76
163,관광펜션업,2006-04-17,,폐업,폐업,215-823,,804.18
164,관광펜션업,2010-09-07,,폐업,폐업,215-815,25038,
165,관광펜션업,2011-08-22,,폐업,폐업,215-815,,
166,관광펜션업,2020-05-15,,폐업,폐업,,53330,
167,관광펜션업,2010-10-27,,폐업,폐업,668-821,,956.96
168,관광펜션업,2017-07-13,,폐업,폐업,,53202,
169,관광펜션업,2018-04-30,,폐업,폐업,,53329,213.87
170,관광펜션업,2014-01-03,,폐업,폐업,650-913,650-913,229.48
171,관광펜션업,2014-09-01,,폐업,폐업,650-943,53086,
172,관광펜션업,2014-11-06,,폐업,폐업,650-836,53017,
173,관광펜션업,2014-12-04,,폐업,폐업,650-837,53023,
174,관광펜션업,2015-05-26,,폐업,폐업,650-942,53087,
175,관광펜션업,2016-05-04,,폐업,폐업,,53085,
176,관광펜션업,2018-03-20,,폐업,폐업,,53100,107.52
177,관광펜션업,2010-11-22,,폐업,폐업,232-923,,197.21
178,관광펜션업,2012-11-16,,폐업,폐업,232-922,25309,156.64
179,관광펜션업,2014-06-03,,폐업,폐업,232-944,25337,115.05
180,관광펜션업,2004-04-28,,폐업,폐업,232-811,,990
181,관광펜션업,2005-05-23,,폐업,폐업,232-922,,454
182,관광펜션업,2007-12-28,,폐업,폐업,232-811,,990
183,관광펜션업,2008-05-13,,폐업,폐업,232-943,,225.47
184,관광펜션업,2013-10-14,,폐업,폐업,250-856,25101,652
185,관광펜션업,2017-11-22,,폐업,폐업,,25103,
186,관광펜션업,2013-10-30,,폐업,폐업,250-856,25101,153.06
187,관광펜션업,2015-02-03,,폐업,폐업,250-871,250-871,252.57
188,관광펜션업,2015-04-27,,폐업,폐업,250-881,25116,161.09
189,관광펜션업,2016-02-24,,폐업,폐업,,25116,336.14
190,관광펜션업,2016-02-24,,폐업,폐업,,25116,310.64
191,관광펜션업,2011-10-10,,폐업,폐업,255-804,,160.72
192,관광펜션업,2003-12-18,,폐업,폐업,210-370,,195.4
193,관광펜션업,2004-08-02,,폐업,폐업,210-851,,
194,관광펜션업,2009-06-11,,폐업,폐업,,,5866.13
195,관광펜션업,2012-03-29,,폐업,폐업,210-863,210-863,
196,관광펜션업,2011-01-12,,폐업,폐업,235-802,235-019,213.39
197,관광펜션업,2012-07-17,,폐업,폐업,219-833,24764,
198,관광펜션업,2021-09-17,,폐업,폐업,,32160,232.8
199,관광펜션업,2021-04-26,,폐업,폐업,,32160,363.67
200,관광펜션업,2010-11-18,,폐업,폐업,666-803,,95.28
